c Random k-CNF Generator. J. Giraldez-Cru
c   value n = 25000
c   value m = 95000
c   value k = 3
c   value seed = 9999
p cnf 25000 95000
6435 -3251 -489 0
-13944 -18337 -10546 0
24429 -4817 -17508 0
-11194 17880 6140 0
9213 -18910 16689 0
-453 10864 18243 0
5190 -3076 15341 0
-18719 -16842 -21408 0
7664 -14751 -2492 0
-21200 -14094 -24348 0
-7815 -20529 18950 0
24655 824 3638 0
1552 -252 -8454 0
-19060 2797 17686 0
16551 12009 -11595 0
8240 -12462 13810 0
-1482 9003 8238 0
-16823 19073 -79 0
4582 -1736 -6182 0
23426 14288 11627 0
-22773 -22102 23507 0
8074 13108 -24331 0
11711 14659 15934 0
11516 70 18731 0
4201 16621 -5739 0
7147 -24860 -9552 0
20957 17693 -18554 0
-4194 -9515 3979 0
20624 -14097 -5714 0
18157 3874 -20001 0
4784 17998 -8454 0
-3290 1071 -21561 0
18972 -12781 2572 0
9906 15648 2641 0
-3636 -19849 19261 0
-726 -1995 -19120 0
1630 14303 3165 0
11535 -18496 -12679 0
15513 5472 -18127 0
-21227 23628 -22000 0
7579 -3411 -14997 0
7385 23053 7419 0
-3945 17024 11551 0
-6516 -1929 2199 0
-9157 -21916 -22047 0
19769 13994 -15393 0
5241 -15623 -4696 0
8405 -2157 -14543 0
-21083 -17670 -20014 0
-5562 -5248 9994 0
18913 4178 4756 0
262 11562 2808 0
-7680 -15507 -19832 0
-19231 -13374 -13112 0
12781 -13882 1380 0
1179 3 -15373 0
-16571 5243 22347 0
12618 13647 15855 0
18513 1081 -8524 0
4878 -6642 5123 0
14871 16907 9301 0
19627 17168 -20862 0
-22434 16199 -2720 0
8617 -10429 7446 0
-21729 14561 12679 0
14460 15739 12681 0
-4832 -7310 17923 0
18530 11279 -6569 0
9384 4791 -7650 0
9260 9669 5643 0
14382 -24539 -22549 0
-23682 10517 -14716 0
-10896 -7951 22267 0
4967 -16567 -7695 0
-12412 -4647 -22256 0
-91 -19106 4346 0
4123 -15289 -11655 0
-22046 -8818 -22934 0
19966 9554 19076 0
18967 18813 3744 0
-24610 -8194 19635 0
13510 23228 5151 0
19578 -9123 -13101 0
16844 5441 -21020 0
15890 -17853 17018 0
-13145 9295 2476 0
-17491 13417 -17764 0
-20497 1814 -17934 0
-9782 21780 -2487 0
-3858 15746 -21299 0
23953 6707 -20844 0
18587 20217 -19071 0
23738 14794 -19545 0
-11838 6637 16338 0
24209 -22526 -9190 0
-16227 2023 9836 0
-18702 10865 -23252 0
-2817 22713 -66 0
-12102 -7495 -21845 0
-5940 2704 3942 0
-18590 1656 10649 0
5786 20243 -5865 0
16208 -18980 12010 0
-10753 22169 -18646 0
18442 21378 7523 0
-2631 3956 9545 0
-12466 -22657 -20409 0
2069 -16825 9474 0
-2134 20279 -16968 0
-15330 -1218 11023 0
10624 11160 -12678 0
-21272 16945 -7920 0
18488 8152 18251 0
5497 10256 -15420 0
-24142 3697 3149 0
-6664 22679 7104 0
7561 -10144 21112 0
19321 3565 -12936 0
3794 -5698 24566 0
-20761 -12380 17136 0
-6783 -23003 -3295 0
10813 10626 -20239 0
10084 4113 19742 0
-3335 -9609 -4998 0
-10106 102 46 0
-13254 23117 22725 0
-20357 5677 24220 0
-16468 24998 2784 0
-20755 3791 24834 0
-20321 15904 3565 0
-12456 14038 -1567 0
7102 -24850 3544 0
18692 1286 -7656 0
-13433 -4620 8616 0
-9782 6077 -8717 0
1180 10682 -6833 0
-23904 -6038 -12510 0
14475 -13857 3859 0
17259 963 -7649 0
-17092 12635 -23552 0
-20656 16442 3942 0
-13574 -23543 -3791 0
-17117 8586 -5076 0
16124 13371 -1047 0
-24739 -23152 -7123 0
24807 15683 9156 0
22991 -14586 -15193 0
-10500 -4061 -20401 0
5710 12671 12716 0
-13359 21114 350 0
-3262 8121 -16792 0
-7203 -21694 -6686 0
2346 -5162 -15272 0
23773 12637 -3642 0
-24820 3727 -18145 0
-23294 3533 180 0
-7450 -1523 6117 0
-13994 3375 1529 0
747 -9084 14199 0
13462 13794 -10312 0
-13811 8408 -18432 0
-21954 -15610 -6477 0
19992 9307 -2990 0
-10263 8080 -15626 0
-5256 24251 -19352 0
14752 -22544 14236 0
-14931 21345 -15759 0
-21048 1691 10485 0
-22576 2437 10920 0
3127 -15898 -24714 0
-13438 21060 -8121 0
-23222 -18014 -15082 0
-21050 4357 -24389 0
15392 -14619 23820 0
22369 11226 23070 0
8073 -977 -20613 0
-22308 7260 8310 0
4418 -3307 10000 0
-14902 -17234 -12436 0
-822 -20360 19685 0
16887 -150 -15744 0
16359 14723 -109 0
-6440 2124 -4465 0
22180 -17515 -10435 0
20999 -14884 -21660 0
-19068 -22956 -13989 0
-6033 11615 12600 0
5694 -16033 7258 0
15693 -22286 -24491 0
19480 -14459 -11203 0
-14164 -6345 2704 0
-21259 -22703 -17426 0
12720 -20495 -19549 0
8536 -17674 3416 0
-18971 5025 9651 0
-6982 15444 23958 0
-12322 -21476 10572 0
16273 -2169 17956 0
23530 9213 -15242 0
14373 3692 21052 0
-575 9207 18749 0
-3278 -5466 7803 0
-12055 9537 -3297 0
-22955 -18072 -12323 0
17722 -3394 8699 0
2372 -1728 24142 0
1329 5401 -20618 0
-11901 21674 14138 0
21208 -20203 23351 0
2801 -9575 -2042 0
-23853 1501 -11249 0
-17601 21130 -8066 0
16755 24536 -17602 0
11404 -22491 2025 0
-23726 -15212 -5419 0
23776 -17584 23498 0
22917 10264 -3898 0
-18534 13516 16923 0
24024 9724 -12126 0
-22374 12524 13052 0
-15767 -11376 -14553 0
-18367 -20328 2034 0
17784 -12083 1570 0
1737 14838 -24060 0
-3762 4915 -5623 0
-532 3690 -14558 0
15381 1606 -24822 0
-19278 11492 -13337 0
-11201 -10515 -23060 0
-14678 24240 1936 0
19081 -15006 -13311 0
24985 24725 -24991 0
2019 -17508 3425 0
3588 -19245 -18262 0
18999 14358 -23176 0
-24621 -14889 -1865 0
5531 -5269 19822 0
21704 -15898 6313 0
-10040 -18450 8179 0
-24452 24479 7418 0
-1387 -18560 13776 0
-6049 -18544 -13500 0
22391 -20562 22359 0
-815 15501 7955 0
10428 -9499 -22312 0
-8603 -472 -3552 0
-1819 22354 172 0
-21641 19057 7422 0
19305 20448 -871 0
2484 -19899 16702 0
-9901 -12637 -10261 0
15028 -10038 -20156 0
-3527 -7428 7070 0
17238 24595 -22570 0
192 -10022 23421 0
13856 -9977 -23892 0
-17407 -3147 -21245 0
8931 -16139 6653 0
16352 1796 2100 0
8574 -4279 13351 0
-275 5531 -987 0
-1887 20559 2376 0
13395 15437 1156 0
-20464 7674 -750 0
9385 -7866 2123 0
-7805 13073 3451 0
-23048 -5479 -6598 0
10644 -14409 14088 0
-17296 -5760 15883 0
-19396 5686 -20161 0
24098 -5960 17044 0
-84 24199 -12602 0
18812 -12593 -3038 0
-19967 24408 2064 0
12068 -8792 1281 0
-14190 7949 14353 0
-17641 -5996 11183 0
-15590 7992 -592 0
-4677 -287 -22703 0
11912 -11034 -3388 0
23424 -10131 -700 0
-15467 -1567 16250 0
19420 -20378 -3842 0
13810 -6696 19601 0
-15873 -18763 -3392 0
8505 24304 -11340 0
-22857 8296 8688 0
-9039 -23885 16679 0
982 -19914 8317 0
-23685 23177 -19351 0
-18424 21600 20833 0
10475 -12067 13751 0
1724 22838 -9128 0
21917 11647 7175 0
16517 18871 17289 0
-19909 2375 -16593 0
22600 -231 -24888 0
-6287 622 -15125 0
14317 1603 1390 0
22634 16639 24566 0
-16984 -10063 -21165 0
4168 11889 -24583 0
17919 13613 -22421 0
18398 -10529 419 0
-573 -2046 19290 0
9213 -13306 21664 0
-805 -10905 -21895 0
17045 -8544 13868 0
-7169 -22860 -15470 0
24910 -20493 -7109 0
-24475 -3828 -8523 0
11991 24348 -20411 0
-11574 -17266 375 0
-346 2015 -10904 0
-764 -2587 -4301 0
-20053 3152 8958 0
8069 -3956 11214 0
21315 12352 -19757 0
10182 10872 8969 0
-651 10781 -4461 0
24111 1607 -24641 0
23985 13598 -23988 0
-19396 16523 -7605 0
-19770 8220 -9619 0
-22025 -8983 -3558 0
17677 -20388 -6709 0
1634 -3456 2016 0
12848 -24770 14368 0
-7604 -9951 -239 0
-16572 -1953 -11020 0
-12385 -1064 3978 0
-3377 16400 17575 0
-18716 -10795 -9097 0
17672 -21917 -17316 0
-2290 10293 -17651 0
22199 2970 4390 0
-3907 4603 -7845 0
22275 17450 23966 0
-11642 16406 268 0
3232 24329 -2220 0
5603 -11713 -19635 0
9581 -6441 -11035 0
-2155 16508 -13181 0
-2604 9179 1449 0
11271 2821 11742 0
-3921 -19 14711 0
24662 -20278 19313 0
-7506 -17552 -11763 0
22823 -20545 -3168 0
-23090 -23776 18848 0
16662 20731 -5561 0
-11296 5311 3353 0
-13682 23817 -19861 0
18215 -1420 -4039 0
19663 4043 23211 0
6404 24315 -23230 0
-21114 23977 9859 0
6779 22834 18762 0
-18541 20657 -14306 0
-13060 -18746 -4433 0
-6907 1759 -163 0
-3819 4407 -5473 0
23524 9440 -4290 0
-18384 2654 -22061 0
-13774 -22317 -1103 0
-11985 20072 -418 0
-1566 -16186 -24394 0
2776 14316 13579 0
21537 24208 9235 0
2194 -12267 19333 0
-6626 -10525 -21091 0
-23141 -5696 -497 0
19965 20571 -9937 0
15606 -13954 3942 0
4019 -19079 17610 0
-5121 -22415 12682 0
21890 15332 20219 0
12635 18107 9534 0
1214 -14643 8741 0
-10448 8188 12359 0
21132 6166 14235 0
-17223 -4306 11282 0
-9071 15622 6852 0
-10359 -6228 12157 0
5653 -10246 -6236 0
23262 6718 20002 0
-10943 -3608 -10334 0
-6161 7594 -3440 0
7046 -8807 -9435 0
15786 10607 -17622 0
-3144 -6738 -23787 0
8731 -15312 -19444 0
20012 15735 -10066 0
1864 17445 7645 0
14020 -23097 -17890 0
-20255 -21359 15959 0
6609 23653 -19566 0
-16942 21166 18512 0
-11733 3211 -2318 0
-12519 -18997 -12924 0
-21493 -13492 -11014 0
-11631 -22222 17677 0
22427 -17234 -8411 0
-7492 -19097 17208 0
-15136 24468 -15304 0
24377 11075 3014 0
15335 17683 -1667 0
1253 976 14184 0
19764 -12708 -17394 0
-22081 16579 2742 0
-1357 -13071 7586 0
-3722 16053 -4807 0
-21398 -13479 -13392 0
21161 12322 -23840 0
-13368 -2457 -23308 0
20023 18185 -9382 0
-23037 -8520 18416 0
16055 1124 19391 0
-5238 20887 23450 0
13983 9319 -15028 0
16725 2027 19450 0
-24310 -5748 -10503 0
20468 -18498 15333 0
212 -14658 -2655 0
-24051 -19377 21463 0
13710 -14399 -14648 0
14443 3787 -14519 0
-7858 -19841 -15642 0
-2248 16430 2880 0
17050 5413 -12198 0
-7077 -22137 -14225 0
17879 12798 -11324 0
-3381 -8265 21173 0
10065 -8476 2182 0
-12719 23879 -21558 0
534 -12588 2309 0
6533 18383 -6095 0
12403 -1240 17288 0
-3044 -19840 -8717 0
22275 -11889 5481 0
-9472 10317 -2617 0
-15048 3195 6766 0
-17724 22927 6383 0
5248 -7992 6210 0
7430 -12062 -5088 0
20339 3947 9028 0
22647 -10479 -2410 0
20094 -22881 -20001 0
-12381 -17276 6192 0
12449 -14550 9432 0
17930 -15374 19749 0
11898 -21773 -22943 0
-18664 -5848 12222 0
-46 -11096 11565 0
-6255 -18525 -23626 0
2695 -13863 18925 0
-11722 2862 -4403 0
-5483 -22955 18636 0
16835 1687 -10911 0
23027 14135 -16813 0
7458 -7064 -23538 0
-2206 10314 11662 0
-16501 -3977 -17510 0
20074 -20374 -19957 0
6638 17980 4833 0
-5263 -20674 10047 0
15539 -23747 -12908 0
-19942 20581 2214 0
4929 12416 -3900 0
-15839 -10442 9387 0
-24003 9251 -16450 0
13892 2809 18115 0
554 -19309 -22091 0
9415 -14382 8816 0
-4371 -21019 -1796 0
555 -17633 -13821 0
-10601 -8172 3920 0
14861 19465 -24500 0
-17074 -24393 -11915 0
12326 6583 -13708 0
21712 21938 -22959 0
4513 10829 -767 0
22628 -11382 -11427 0
11070 12148 17160 0
-19886 7870 4530 0
-13033 8424 13514 0
18205 -19025 -21685 0
-22124 237 7501 0
12976 8662 -6893 0
16242 -20987 4828 0
-4950 9050 1765 0
19260 -13563 -12593 0
11378 2542 15327 0
-22804 13611 -2474 0
6315 24848 -10344 0
-10844 -12880 -18767 0
-24357 22437 -4143 0
12394 10912 20731 0
-19894 -23887 -4393 0
-18139 -15129 16731 0
14318 -11430 781 0
-16082 22041 -14343 0
20026 8418 8236 0
-10352 22573 21846 0
4178 3887 -21694 0
-14521 -14730 -925 0
-24639 5438 -23361 0
-20134 -17831 625 0
-15864 -4077 -24511 0
11608 13567 -5991 0
-3339 2884 8772 0
20471 -18965 5812 0
-9813 5342 14229 0
-18048 -15694 11801 0
6245 11223 -15687 0
-2938 -743 21768 0
-20215 -16733 -2206 0
9927 3218 -11388 0
-10551 10434 6816 0
1414 -22041 -20382 0
-7404 16731 14617 0
7528 12201 24933 0
13339 13365 5275 0
-2568 22764 -20968 0
5720 -4009 23542 0
-21407 -23298 15636 0
9526 9864 -7368 0
3083 -19791 1938 0
-14471 21693 12371 0
12638 -23106 763 0
24372 -21862 -17494 0
13988 -4389 -4694 0
13921 9079 9411 0
19195 -11646 7174 0
6514 8718 2534 0
-5055 -5124 -832 0
-20690 6001 -10695 0
19409 9084 -21837 0
-21346 14906 -18530 0
68 -2543 -7987 0
831 -1914 21200 0
-18324 7254 16940 0
-14369 21174 1019 0
-23779 -15368 4016 0
22305 13233 12733 0
24838 -18287 -17856 0
17021 5328 15209 0
19068 -24736 -24292 0
-15904 12434 5549 0
-785 12501 -8091 0
124 13331 -1357 0
-21323 23006 -8610 0
-13263 -12375 -4783 0
-14281 -2505 -11502 0
9648 -24809 -24734 0
22381 15999 9372 0
6588 8019 14699 0
21796 -2086 5786 0
-21087 9342 18219 0
17987 1478 5720 0
-1078 1601 -19050 0
-18786 -22924 -17056 0
18747 -2538 -20782 0
14881 -8170 14638 0
-1382 -17817 5799 0
17467 -15197 21797 0
-1838 -21785 -4815 0
7888 9932 23253 0
13673 22371 -7594 0
6892 15357 -9071 0
-12611 7786 2024 0
23012 -1571 16299 0
6419 -20317 -18836 0
-2200 -10197 18357 0
8190 -2930 -11173 0
13988 11748 -17722 0
10784 -13585 5858 0
6950 12824 15789 0
5202 1497 -13159 0
4147 -8388 -3516 0
-13218 12350 -11301 0
-15241 -10361 4224 0
-6539 -16780 15892 0
-16726 -10331 17441 0
-10082 -18520 -20370 0
-12606 23859 23470 0
21679 -9642 3406 0
-2536 -16592 16230 0
9677 13145 17726 0
-22835 17292 17465 0
-17702 -5509 4814 0
20355 -12101 6526 0
-24578 -9991 14657 0
-15469 18068 -24988 0
24261 19501 -9859 0
-19631 23458 -8718 0
9452 -20137 -9711 0
12857 14024 17654 0
4086 -23700 5799 0
-21811 -12887 23090 0
-14275 21940 -3598 0
10440 -17294 -7050 0
16966 -8223 8392 0
6622 15044 1459 0
22961 14304 -20959 0
-7820 286 -19416 0
-7889 9737 5904 0
8951 22594 -19928 0
-1605 -1679 9979 0
-7403 14842 14217 0
21844 -4116 -11157 0
16793 -14556 19802 0
-23842 22873 -3025 0
-7233 4494 9420 0
43 2455 -23723 0
-21001 1626 15361 0
6768 866 -97 0
12672 9816 14042 0
-7599 2772 -15721 0
8929 -10174 -5562 0
-23146 -7017 -1029 0
654 -23809 -6936 0
-20455 -14002 -4808 0
-14831 12586 -9302 0
-24250 12628 3108 0
-14325 -8628 4733 0
21037 -15396 5598 0
-21133 19419 -15413 0
-10175 18369 -18185 0
17247 2297 -19710 0
14160 -442 -18079 0
-15188 17447 -8239 0
13476 -12902 13593 0
9635 19084 1178 0
-18936 9686 -13806 0
13395 15362 -13785 0
18127 11398 -20532 0
-23724 -7530 -14950 0
5489 9056 -8318 0
15025 -1302 1967 0
1086 -15461 18760 0
-19164 -22001 11207 0
-18755 1828 -24108 0
-7347 11462 9543 0
24876 21750 19228 0
5033 10144 -9589 0
-18818 -3271 -20986 0
5701 -18346 -19868 0
-20651 15186 -3923 0
-20320 5210 -21577 0
-22286 -6296 -3389 0
-16046 16811 -16741 0
18604 1917 -18568 0
-17711 -9263 21382 0
-2253 491 -18131 0
12833 5523 19626 0
-22421 -24340 -22896 0
-9759 21393 7594 0
20978 8395 -22779 0
-24900 -3714 -2989 0
-12828 -17352 -636 0
-7569 -24749 8798 0
15661 -18352 10715 0
-9229 2414 -19977 0
21962 21018 11819 0
-15092 -8850 17342 0
-9717 22623 8033 0
-23965 -7381 4425 0
22910 -3358 12819 0
-20688 -19609 -16533 0
-15028 -23789 -236 0
7015 22709 16336 0
15813 13369 1039 0
1527 13949 -3452 0
12855 10910 -24469 0
24674 17353 24671 0
-17015 -2070 -22293 0
-47 -17386 -21025 0
-4472 -15295 -15734 0
8642 2334 1694 0
16526 -17362 16834 0
-16761 15728 14542 0
24448 6540 -2911 0
486 -8066 -16859 0
-3937 -20921 19121 0
-19758 11946 -11473 0
10780 20312 -4894 0
24424 -20358 13631 0
-20448 -16181 -3925 0
2533 16175 22611 0
-4226 7700 6324 0
-21060 15813 22051 0
-10601 15260 -3591 0
4863 -15746 3008 0
13074 -11034 15280 0
-7194 -22143 2225 0
10018 -7922 -22536 0
-14912 23697 9246 0
19894 -19144 16778 0
-23819 13028 7952 0
-21429 -17254 -15652 0
19104 4665 -6464 0
16154 6617 13075 0
-19744 -11480 -3820 0
-22752 15905 6206 0
4383 -23098 -3348 0
-6608 24467 -2622 0
20495 5730 -1318 0
-4740 624 -11814 0
-21518 15794 -24841 0
20821 3574 -8446 0
2824 22677 -13110 0
-9287 13830 11079 0
-22362 24926 -22558 0
-17533 14029 -13462 0
-23738 18411 -2911 0
-18438 -18 -2377 0
-12411 -20513 24459 0
-5080 16604 82 0
8245 4473 15875 0
24438 -294 19448 0
-7883 -3117 17124 0
-12345 -3756 -5953 0
-23423 -17469 -5878 0
-12332 1353 11258 0
-17145 -91 4669 0
11407 -9880 21038 0
5135 -13642 -16550 0
4593 10073 24506 0
-4674 -18318 3978 0
-20548 -17755 -4271 0
6347 -16989 -23740 0
-23470 20685 18847 0
20775 -19107 -11315 0
18004 -22790 -12667 0
-4262 6286 -4109 0
-8930 17692 -5340 0
-4967 -22827 10333 0
-12869 -2419 -20406 0
-12374 -23445 5075 0
7703 -10344 14181 0
-11974 -16691 -6169 0
-2065 6512 -1854 0
12263 -2286 -12312 0
14929 11642 1454 0
18947 7255 7739 0
14408 -16184 431 0
-19747 -12502 14609 0
21432 -16722 -17027 0
-16837 20447 -6823 0
13263 3150 8519 0
2443 6475 -209 0
-8611 24891 23072 0
1816 12153 16710 0
5480 2081 -3351 0
6933 21027 -10605 0
14671 -10434 -18140 0
-15101 21533 -21993 0
-4709 -17964 5067 0
-13088 -1152 -513 0
11262 -14414 -3662 0
-19780 -16856 1488 0
11340 -16818 1378 0
-9412 9986 13530 0
17473 15465 -15610 0
-20823 22397 2989 0
-22779 -12067 -13422 0
-7270 -18520 1306 0
20614 -14580 -19269 0
680 19019 11772 0
-1193 -5281 -1185 0
-21206 -16412 -9392 0
-22694 19104 17562 0
-24071 -3515 2547 0
3953 12339 18011 0
-19562 24513 -15407 0
13902 -22291 18825 0
-2324 20912 3696 0
-3629 -16525 -18276 0
-14250 8557 3646 0
-1021 -9749 278 0
-18558 -22306 -16690 0
19301 11351 -10793 0
-11862 1774 -5659 0
-14408 -5726 -17997 0
23770 -16639 -17509 0
5528 -5541 -6151 0
-24353 -24216 18414 0
-3048 19196 -9938 0
12675 -8445 -18494 0
-16321 -818 -19594 0
-16598 -10727 8252 0
24639 -5027 -19602 0
-10431 -8241 12727 0
-7441 -14000 -18452 0
16789 4122 1443 0
-9297 9649 -6983 0
-6799 -9001 22550 0
-212 3401 -16745 0
1502 -16075 -16542 0
11347 23747 -8711 0
-5941 -15345 10789 0
-14192 6335 7167 0
145 8118 -15407 0
12872 -15558 -20759 0
22675 -7347 -24880 0
24117 -7995 -9528 0
22451 6146 -9881 0
-20000 -6357 -13281 0
-3097 24210 -20707 0
-10990 10557 -19454 0
11052 -16497 -1150 0
21840 -22040 -7484 0
-4006 13536 6953 0
-10765 -1407 -22511 0
22875 -24082 -21209 0
-22754 14550 20555 0
-23633 12001 -1700 0
24865 23352 -24409 0
4497 -1448 -23618 0
-204 3789 526 0
-11009 -14840 -17022 0
3510 3031 -5413 0
2345 -7037 -18949 0
9298 -9153 11707 0
-6808 -7027 2140 0
-19368 -21132 16690 0
-14922 -11116 -3690 0
7974 2333 -2041 0
23734 6829 -19841 0
-22351 23384 14981 0
-22877 -9392 -4821 0
-6250 4253 24203 0
-3015 6598 -6239 0
13315 -15895 -6743 0
-21 -14054 5121 0
-2161 24773 17604 0
10202 6046 20072 0
5243 14019 22404 0
-7283 -12752 4232 0
-18475 1455 -2616 0
-8456 15683 3359 0
-4628 13284 7612 0
-3830 -16298 -14209 0
-1421 20964 21455 0
24515 -20985 -10508 0
-4636 -14497 -10280 0
13591 16050 -16325 0
8662 21292 21696 0
6065 19926 799 0
-10297 -13401 2253 0
4264 -13208 -17935 0
-7622 -9187 22571 0
6585 4368 -13868 0
-20793 22140 -9832 0
-17247 -21655 -22168 0
-19106 -17642 -3016 0
-20737 -6232 -19065 0
-3414 6246 -15356 0
16461 12310 1633 0
17259 13958 -15033 0
-19512 -18221 -19592 0
3798 17195 20130 0
1368 23779 -24498 0
6588 -19572 12989 0
7771 -3170 -9643 0
-4938 -13628 18636 0
24305 716 16220 0
9721 -4129 22465 0
16428 11941 9774 0
18060 4200 -23732 0
24445 -23711 8304 0
-19036 18860 -498 0
5518 -20228 -24277 0
-5015 -1815 -10200 0
-18003 -9585 -4721 0
18998 -5874 9700 0
-12633 21530 10416 0
-3852 6250 5896 0
-1316 22677 17837 0
2442 -15736 -22036 0
17525 -15180 12098 0
828 -568 -5957 0
-1326 -6085 17536 0
-16954 -2451 -19350 0
18505 11805 -20286 0
-23225 -5802 17511 0
24277 9787 14040 0
-9692 4990 -20289 0
-15587 22658 9317 0
24775 99 -53 0
-21810 17623 -6584 0
259 -18450 -23503 0
22568 -11127 20939 0
15103 19432 -23389 0
805 -12936 1546 0
12442 -2513 -7347 0
4953 -1789 8485 0
-18992 2832 -13475 0
-5633 9770 -11132 0
-14949 9545 -11230 0
-6353 22706 20204 0
-4289 -22965 -13653 0
19143 11884 16132 0
15082 1986 -10563 0
4822 -2790 14851 0
6367 -15232 8715 0
5066 11536 -10503 0
-13550 21879 4686 0
18376 -2511 14455 0
-4507 8812 -23999 0
-7088 6516 13057 0
18643 -10804 2373 0
-7296 -4947 14256 0
14779 11380 -16241 0
16693 16201 10383 0
6543 -22568 16966 0
-15257 18985 3501 0
-17111 23886 379 0
-21796 17262 19242 0
2603 13120 -3053 0
17953 -20208 -9568 0
-6009 -13850 11724 0
-8381 -12497 -16670 0
13988 18627 19401 0
-5229 10320 -10601 0
6963 -16862 24520 0
23928 23471 -18504 0
-2428 -15581 -17390 0
19158 -3729 1003 0
13399 -6331 14122 0
-16451 15635 681 0
-17371 -21644 5883 0
-4094 -21376 9731 0
-12115 1716 3358 0
-6515 -6944 -13677 0
8467 5258 21890 0
-7987 -4185 -20360 0
-17842 22964 2293 0
1583 -17121 -6021 0
-2585 21872 -3703 0
-16707 4674 10689 0
8739 -22044 -7332 0
-14621 -17489 -20060 0
-24352 20955 -21775 0
19061 18821 -20070 0
24089 2288 -327 0
20978 1626 20863 0
-16338 -19467 -18826 0
9982 12402 -2298 0
7354 -14986 -24169 0
2408 -23044 20195 0
13096 -6783 -17238 0
11780 -12755 -1079 0
-6839 3458 13385 0
19965 -22518 7206 0
-15034 -21606 -9493 0
-6712 8936 -11118 0
-2574 16625 -21936 0
-12751 -1606 -9337 0
6400 -8959 -15675 0
21921 2718 5070 0
17115 15813 3204 0
704 2592 -15959 0
-1782 -9430 10768 0
6519 20746 -8286 0
13724 -10779 -21243 0
-23216 8842 21530 0
-685 2767 13154 0
-13972 -15517 -14759 0
14661 13269 -15069 0
-5335 10189 -17786 0
1756 -2303 -8599 0
4960 19358 2542 0
-20918 12492 -11972 0
23037 19010 -7717 0
22674 7733 -9848 0
-18917 22300 -18689 0
-15446 14336 12808 0
19952 -3307 -3324 0
-9710 9319 7944 0
16131 -14653 -18132 0
-8916 7761 -11786 0
-8866 12720 -6144 0
-11408 24989 -18635 0
-14731 23025 3996 0
-13799 20699 11728 0
14998 5967 -9027 0
39 12764 -23362 0
12846 7715 -18020 0
7521 -17425 -2339 0
-15465 24907 8343 0
24948 174 -16103 0
-11734 392 -3822 0
9229 -11799 20162 0
19215 -17881 -18187 0
23210 23031 5237 0
-9937 13029 11203 0
10315 -13067 23966 0
28 -912 -6681 0
-18047 24784 -15457 0
11737 -15248 -15363 0
-20080 6548 6888 0
2534 -18281 7279 0
22708 18861 10429 0
-17869 -13075 -3309 0
2407 -11284 -1340 0
7643 -12572 5720 0
-18845 14238 -18786 0
9163 14265 -11049 0
-15843 23663 2184 0
-22651 -10400 -17432 0
4365 21831 -23979 0
-11252 -24364 -8611 0
-18531 13423 18823 0
-3959 22644 -6897 0
-23620 50 9532 0
-16311 -7693 -22103 0
-22030 -17889 -11340 0
-7167 -2051 16956 0
-9567 -9245 -15618 0
-11750 23247 17369 0
20533 -2611 14199 0
10863 -5215 4915 0
10825 15097 18337 0
4647 10407 15980 0
-11543 378 -16030 0
12426 -16688 -15074 0
880 5069 24314 0
3571 3587 17717 0
-20526 -13153 18313 0
2496 16255 -16560 0
19864 -11787 -10522 0
9063 14002 7088 0
-13977 24826 -22184 0
23665 -4473 23943 0
-14645 7367 24320 0
-22026 -19793 -16008 0
3451 -20672 12428 0
-2764 15595 16015 0
11832 -11120 20519 0
5145 -13615 11773 0
13056 -8479 14912 0
-23577 8893 -3913 0
-5665 -22869 20090 0
19200 -21533 -24562 0
18142 2529 23281 0
-17462 -24554 -18073 0
24821 19356 -5096 0
-12248 -22120 -20690 0
19614 -8951 23162 0
15133 5447 -11776 0
-1905 18502 -11606 0
-16816 -17079 -20498 0
-12080 -14095 9718 0
-7170 24646 -6251 0
23083 -17788 131 0
21363 1601 16037 0
5787 -1421 10392 0
2235 5020 23863 0
-22924 24634 -7814 0
12437 -14766 4612 0
15565 8022 23114 0
-2170 16190 6544 0
14020 -3269 -20638 0
23737 1790 -20283 0
21339 -24873 -4422 0
-21470 12587 -6022 0
-12506 18374 -23794 0
14249 20608 -3814 0
13112 9883 19799 0
12277 -22320 916 0
-16888 -12884 8937 0
-15001 6405 -126 0
12896 20424 -19747 0
-8533 -19161 12888 0
-20168 6851 -12760 0
15941 -3320 16699 0
13315 -7177 -10072 0
-12108 12778 -5679 0
-7273 889 6913 0
-2071 -13165 -4232 0
-2986 21404 8467 0
3275 2757 -14872 0
19752 15652 1647 0
-14498 15537 12159 0
18738 -10704 19010 0
22849 17996 13681 0
14547 -6310 12210 0
-24618 9770 24987 0
-21648 8394 -875 0
19913 -10465 -5391 0
-24144 -4802 18146 0
23963 24428 20902 0
5186 19180 -11554 0
6832 29 -2090 0
-18991 -18766 4145 0
-13000 -16615 -22140 0
18032 22513 19802 0
-5241 13483 -4571 0
21579 -10130 -12964 0
-22453 21394 -14780 0
-19195 -20538 -10934 0
-12341 10852 -10361 0
